Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Total Exp,Exp_in_Current_Role,Years_Since_Last_Promotion,Job_Satisfaction,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
6323,37,Male,Divorced,Finance,Analyst,1,95665,26,6,4,1,Yes,3,44,1,3,4,17,2,Yes
6324,52,Male,Married,Marketing,Analyst,2,33388,4,13,8,5,No,3,37,4,3,3,22,4,No
6325,56,Female,Married,IT,Executive,2,70415,16,2,6,5,Yes,8,44,1,1,3,43,1,No
6326,53,Female,Divorced,Marketing,Assistant,1,41761,6,8,2,3,No,7,59,2,3,3,43,1,No
6327,39,Male,Married,Sales,Executive,5,67637,10,5,9,5,No,1,46,1,3,2,46,1,No
6328,54,Female,Married,Marketing,Analyst,4,106242,23,11,1,5,Yes,2,34,1,2,4,42,3,No
6329,37,Female,Divorced,IT,Assistant,5,86257,14,2,4,5,No,8,51,4,3,3,38,3,Yes
6330,43,Female,Divorced,IT,Executive,3,42613,3,6,2,2,No,2,56,4,2,3,22,3,Yes
6331,27,Female,Single,Finance,Manager,1,59883,14,6,9,2,Yes,1,37,4,3,4,5,1,No
6332,49,Female,Married,Sales,Executive,1,103204,29,14,8,1,Yes,5,31,3,2,3,40,4,Yes
6333,29,Female,Divorced,Finance,Assistant,5,113544,26,8,9,2,No,4,30,2,2,3,27,3,No
6334,42,Male,Married,HR,Executive,3,59223,11,12,6,4,No,4,55,1,2,1,5,3,Yes
6335,30,Male,Married,IT,Assistant,5,71172,11,6,9,1,No,3,36,4,3,2,33,2,No
6336,21,Male,Married,Finance,Assistant,3,96959,21,3,9,5,Yes,9,41,3,3,1,33,3,No
6337,45,Male,Single,IT,Executive,2,59450,11,8,7,5,No,1,43,1,4,3,26,4,No
6338,55,Female,Divorced,IT,Executive,2,38520,4,2,5,3,Yes,6,52,1,4,4,22,2,No
6339,52,Male,Married,HR,Manager,1,30654,5,9,8,1,Yes,4,54,3,4,2,17,1,Yes
6340,32,Female,Divorced,IT,Executive,2,44821,6,6,5,5,No,9,54,4,3,1,27,4,No
6341,59,Female,Married,Finance,Assistant,5,103446,22,1,2,2,No,4,44,3,1,4,2,3,No
6342,44,Male,Divorced,Sales,Analyst,3,72892,14,4,1,5,Yes,5,33,3,2,3,46,2,No
6343,23,Male,Divorced,Marketing,Executive,1,44412,7,1,0,5,Yes,4,37,1,2,3,20,4,No
6344,38,Female,Divorced,Finance,Executive,2,41666,6,3,8,3,No,9,51,2,4,2,37,4,Yes
6345,37,Male,Married,HR,Assistant,1,61277,14,14,5,5,Yes,9,40,2,1,1,39,1,No
6346,56,Male,Single,Marketing,Analyst,1,85402,22,10,3,4,No,2,55,1,1,1,44,2,No
6347,49,Female,Divorced,IT,Manager,3,75569,16,6,4,4,No,1,58,3,2,1,47,4,No
6348,38,Female,Single,Finance,Analyst,5,52515,4,3,7,5,No,4,49,4,1,3,15,1,Yes
6349,42,Female,Divorced,Marketing,Assistant,5,98205,18,5,0,5,No,5,53,2,1,4,31,1,No
6350,35,Female,Single,Finance,Assistant,4,111985,26,8,7,4,No,5,54,4,1,1,28,4,Yes
6351,20,Female,Divorced,IT,Assistant,5,64167,7,8,6,2,No,7,38,2,2,1,41,3,No
6352,31,Female,Single,Finance,Assistant,2,96448,23,13,8,1,No,4,53,1,3,1,7,3,No
6353,43,Male,Divorced,HR,Analyst,4,115310,27,9,3,4,Yes,2,49,4,1,1,39,4,No
6354,53,Male,Divorced,Marketing,Analyst,4,90019,19,12,4,3,No,4,35,4,2,2,45,3,Yes
6355,27,Male,Single,Marketing,Analyst,4,75681,14,4,7,4,No,1,54,4,1,4,46,4,No
6356,37,Female,Divorced,Marketing,Executive,4,84635,15,14,2,1,Yes,9,44,4,2,4,1,2,No
6357,24,Female,Married,Finance,Assistant,5,102196,21,5,9,4,Yes,9,49,1,1,4,7,3,No
6358,45,Male,Divorced,IT,Executive,4,48572,6,4,0,1,No,4,43,4,4,1,7,2,No
6359,49,Male,Divorced,Finance,Executive,2,59524,10,7,0,2,No,5,54,2,3,1,9,3,Yes
6360,32,Male,Married,Finance,Executive,2,99753,25,12,9,2,Yes,9,34,2,4,3,11,2,Yes
6361,38,Female,Married,Marketing,Manager,1,31082,3,9,5,5,Yes,1,54,1,2,3,44,3,No
6362,48,Male,Married,IT,Executive,2,63002,13,6,1,2,No,5,30,3,3,3,23,1,Yes
6363,22,Male,Single,Sales,Assistant,1,77629,19,11,8,4,No,6,50,1,3,2,38,4,No
6364,45,Male,Married,IT,Executive,2,91417,21,11,4,3,Yes,1,46,2,2,4,18,1,No
6365,59,Female,Single,Finance,Assistant,4,88200,18,2,8,4,Yes,5,45,1,2,4,49,4,Yes
6366,31,Male,Married,HR,Manager,3,35997,3,7,7,2,Yes,4,30,3,1,1,16,1,No
6367,21,Male,Single,IT,Analyst,4,104963,22,3,7,3,No,6,50,4,1,4,46,1,No
6368,30,Female,Married,Marketing,Assistant,5,51422,3,8,4,2,Yes,2,40,3,1,4,5,1,No
6369,47,Female,Married,HR,Executive,1,70524,17,3,1,1,Yes,3,55,4,4,1,46,1,No
6370,37,Female,Divorced,Sales,Assistant,3,102625,23,9,5,4,Yes,6,30,3,2,4,25,4,No
6371,32,Female,Married,Sales,Executive,2,44407,7,14,4,3,No,6,54,1,2,4,5,4,Yes
6372,56,Female,Divorced,HR,Analyst,4,42731,2,1,2,5,No,8,39,2,2,4,30,4,No
6373,41,Male,Married,Sales,Assistant,1,37795,5,6,9,3,Yes,9,42,1,3,1,43,1,No
6374,31,Male,Married,HR,Executive,1,51057,9,11,8,3,Yes,4,59,3,2,2,25,3,No
6375,21,Female,Divorced,Finance,Assistant,2,109793,29,10,6,3,Yes,9,38,4,4,4,4,1,No
6376,56,Female,Divorced,HR,Analyst,1,31334,3,7,8,5,No,3,30,4,4,3,19,2,No
6377,26,Female,Single,Finance,Analyst,2,46911,8,3,9,3,Yes,6,52,2,4,2,32,2,No
6378,45,Female,Divorced,Marketing,Analyst,2,39952,4,6,3,4,Yes,9,39,3,3,2,12,2,No
6379,45,Male,Single,Marketing,Assistant,4,41415,3,11,2,3,Yes,2,35,3,1,1,7,4,No
6380,43,Male,Married,Sales,Assistant,1,69250,18,13,1,2,Yes,3,31,1,3,2,36,3,No
6381,31,Female,Divorced,HR,Executive,5,84951,15,14,4,3,Yes,3,35,4,1,3,6,4,No
6382,35,Female,Divorced,Finance,Analyst,5,130098,29,10,0,3,No,5,59,2,4,1,44,3,Yes
6383,42,Female,Married,Marketing,Executive,4,110289,25,14,5,5,No,3,30,4,1,1,17,1,No
6384,59,Female,Married,Marketing,Assistant,4,71102,11,3,1,1,Yes,2,53,4,4,1,14,4,No
6385,28,Male,Married,Marketing,Manager,2,42257,5,9,8,5,Yes,7,43,3,4,1,2,1,No
6386,51,Female,Married,Sales,Analyst,5,115565,25,6,4,5,No,9,50,1,2,1,12,3,No
6387,34,Female,Divorced,Marketing,Executive,1,69437,16,11,1,3,No,5,36,3,3,3,11,3,No
6388,56,Male,Married,IT,Analyst,5,116110,24,8,3,1,No,4,39,3,1,2,48,3,No
6389,32,Female,Married,Sales,Executive,4,88173,19,4,5,5,Yes,4,39,1,2,1,33,2,No
6390,24,Male,Divorced,HR,Executive,4,50624,4,8,3,2,Yes,1,47,2,4,1,2,1,No
6391,30,Female,Single,IT,Manager,2,104835,28,5,4,1,No,9,36,1,3,4,24,4,No
6392,29,Female,Divorced,Sales,Assistant,1,83262,22,8,3,5,No,9,38,1,2,4,16,3,No
6393,32,Male,Single,Sales,Analyst,4,72089,11,13,3,3,No,1,35,4,4,1,3,4,No
6394,34,Female,Married,Finance,Assistant,1,97567,26,13,2,2,Yes,3,33,2,4,4,40,2,No
6395,26,Male,Divorced,IT,Executive,5,74815,12,2,8,1,Yes,6,47,1,4,4,40,1,No
6396,59,Male,Married,IT,Assistant,2,35246,5,14,2,2,No,1,55,4,3,2,45,4,Yes
6397,47,Male,Divorced,IT,Manager,5,67429,10,13,3,4,No,5,38,2,4,3,9,1,No
6398,51,Female,Single,Marketing,Assistant,4,69182,10,3,7,5,No,3,30,2,1,2,5,1,No
6399,54,Female,Divorced,Marketing,Executive,4,96118,19,10,4,3,Yes,3,35,2,4,2,43,3,Yes
6400,34,Male,Married,HR,Executive,1,35287,5,4,6,4,No,1,42,3,4,4,1,1,No
6401,55,Female,Divorced,HR,Manager,4,47607,5,1,5,3,No,2,56,2,2,4,16,3,Yes
6402,40,Female,Married,HR,Analyst,1,99266,25,5,0,5,No,8,59,4,1,1,25,3,No
6403,25,Female,Divorced,Marketing,Manager,3,42930,4,3,1,4,Yes,8,50,1,1,3,25,1,No
6404,20,Male,Single,Finance,Analyst,4,106022,24,7,9,1,Yes,6,56,3,3,4,19,4,Yes
6405,23,Male,Divorced,HR,Executive,5,51784,4,2,4,4,Yes,1,33,2,1,4,46,2,Yes
6406,30,Female,Divorced,Sales,Assistant,5,119617,26,14,9,1,No,1,37,4,3,4,18,1,No
6407,45,Male,Divorced,Marketing,Executive,1,24151,2,14,2,1,Yes,9,45,3,1,2,27,4,No
6408,56,Female,Divorced,Finance,Manager,3,39580,3,11,7,3,No,4,38,1,2,3,9,1,No
6409,42,Female,Single,Sales,Manager,4,124054,29,14,7,2,No,7,57,4,4,1,38,3,No
6410,48,Female,Married,Sales,Assistant,2,39706,4,13,1,2,Yes,5,42,1,4,2,21,2,No
6411,40,Male,Divorced,Marketing,Manager,2,51619,8,1,5,1,Yes,7,43,3,2,3,5,1,Yes
6412,46,Male,Divorced,IT,Executive,5,66573,9,2,6,5,Yes,6,38,1,1,4,48,3,No
6413,58,Female,Divorced,Finance,Assistant,4,117491,28,3,6,2,Yes,5,33,4,2,3,30,3,No
6414,59,Male,Single,Marketing,Analyst,2,104706,28,10,2,2,Yes,4,57,2,3,4,8,3,No
6415,32,Female,Married,IT,Manager,1,87997,22,5,8,5,Yes,5,45,3,4,2,28,3,No
6416,42,Male,Married,Marketing,Analyst,4,59233,8,6,6,3,No,4,41,2,3,4,17,2,Yes
6417,35,Male,Divorced,Marketing,Assistant,5,79945,12,8,0,1,Yes,7,44,4,1,3,37,3,No
6418,49,Male,Divorced,Sales,Manager,3,60755,10,13,8,4,No,2,49,3,3,1,21,2,Yes
6419,23,Female,Married,Marketing,Assistant,1,36960,5,4,5,4,Yes,9,51,1,2,4,18,3,No
6420,59,Female,Divorced,IT,Manager,1,38779,5,4,5,1,Yes,5,46,4,3,3,10,3,No
6421,35,Female,Divorced,Sales,Manager,4,103334,24,13,6,3,Yes,3,39,2,2,2,6,1,No
6422,50,Male,Divorced,IT,Manager,3,75588,15,2,1,4,No,5,47,2,4,2,44,1,No
6423,44,Female,Single,IT,Assistant,1,76847,20,3,1,2,No,9,40,1,1,4,37,2,No
6424,31,Female,Single,Sales,Assistant,3,118851,29,3,3,3,No,2,53,4,4,4,23,3,No
6425,45,Female,Married,IT,Executive,5,51211,3,2,1,5,Yes,8,34,1,1,3,18,3,No
6426,56,Female,Single,HR,Executive,1,100865,26,1,6,1,Yes,1,58,3,2,3,45,1,No
6427,52,Male,Single,Marketing,Assistant,2,29317,2,2,9,4,No,7,55,3,4,2,14,2,Yes
6428,47,Male,Married,Sales,Assistant,5,86811,15,5,8,1,Yes,7,54,3,4,1,32,2,No
6429,28,Female,Single,Sales,Manager,5,74164,13,8,1,5,Yes,7,34,1,2,2,20,2,No
6430,31,Male,Married,HR,Executive,1,106060,28,5,0,4,No,7,56,1,2,2,37,4,No
6431,24,Male,Divorced,HR,Executive,2,95057,24,12,0,1,Yes,3,40,4,4,1,5,1,No
6432,47,Male,Married,HR,Assistant,3,65428,12,3,1,5,Yes,3,37,2,4,2,25,1,No
6433,54,Male,Married,HR,Executive,2,62402,14,7,2,2,Yes,2,42,3,3,3,35,2,Yes
6434,24,Male,Married,Finance,Assistant,5,79605,12,4,0,5,Yes,9,51,4,1,2,22,1,No
6435,53,Female,Divorced,Sales,Executive,1,68236,15,7,7,3,No,3,30,4,4,1,8,4,No
6436,53,Male,Divorced,IT,Analyst,2,89349,21,8,5,3,No,6,37,2,2,3,35,4,No
6437,32,Female,Divorced,Sales,Analyst,2,108157,28,3,2,5,No,4,36,1,4,3,11,4,No
6438,58,Female,Married,Sales,Executive,5,101867,22,10,8,2,No,3,30,2,4,4,1,3,No
6439,33,Female,Married,Sales,Assistant,3,120210,29,1,3,1,Yes,5,54,3,2,3,32,3,No
6440,30,Male,Married,HR,Analyst,2,95364,25,8,8,1,Yes,5,47,3,2,4,26,3,No
6441,57,Male,Married,HR,Manager,2,66467,13,6,4,2,No,1,34,3,4,4,32,2,No
6442,23,Male,Married,Finance,Assistant,4,45571,3,3,8,4,No,7,46,4,3,3,32,4,Yes
6443,52,Male,Married,Sales,Analyst,5,80579,15,9,7,5,No,8,53,2,2,4,34,4,Yes
6444,26,Female,Married,Marketing,Manager,4,97674,20,1,1,3,Yes,7,41,1,4,4,37,1,No
6445,27,Female,Single,Finance,Analyst,5,127737,28,8,4,3,Yes,1,43,3,1,3,13,1,No
6446,56,Female,Divorced,HR,Analyst,5,95468,18,9,0,3,Yes,6,57,1,1,4,15,2,Yes
6447,29,Male,Single,Sales,Manager,4,52150,6,10,0,1,No,2,32,3,4,4,38,3,Yes
6448,34,Female,Divorced,HR,Manager,3,73039,15,1,2,1,Yes,1,57,4,1,2,3,2,No
6449,57,Female,Married,IT,Executive,3,116137,29,9,0,2,No,8,48,4,3,4,16,4,No
6450,34,Female,Single,HR,Analyst,5,110452,25,5,5,4,No,4,39,3,1,3,36,4,Yes
6451,24,Male,Married,HR,Manager,4,72537,12,5,5,5,Yes,3,31,4,2,4,2,4,No
6452,48,Female,Single,Finance,Executive,2,27381,2,11,4,3,No,1,51,1,2,1,15,4,No
6453,38,Female,Single,IT,Manager,5,58154,5,5,8,2,No,9,51,4,2,2,43,2,No
6454,29,Male,Married,Marketing,Executive,5,114467,26,11,3,4,Yes,8,57,2,1,1,4,2,Yes
6455,31,Female,Single,Marketing,Executive,1,68738,17,1,2,1,No,8,34,3,3,4,13,2,No
6456,23,Male,Single,Marketing,Manager,3,71572,13,5,2,3,Yes,8,30,2,1,4,39,2,No
6457,50,Female,Divorced,Sales,Manager,4,123408,28,12,0,5,Yes,5,46,2,2,3,16,4,No
6458,37,Male,Married,Marketing,Analyst,2,65747,13,14,3,3,Yes,5,50,3,4,1,42,1,No
6459,35,Male,Married,Sales,Analyst,2,32880,4,14,6,3,Yes,8,56,3,4,1,49,2,No
6460,59,Male,Single,HR,Executive,5,86149,16,10,7,5,Yes,6,32,4,2,2,9,3,No
6461,55,Female,Married,Marketing,Manager,2,52276,8,13,5,2,No,8,53,4,1,3,35,2,No
6462,44,Female,Divorced,Finance,Analyst,2,36892,3,10,6,5,Yes,2,56,2,4,3,48,4,No
6463,42,Male,Divorced,IT,Executive,5,99144,20,6,4,5,No,2,54,2,2,2,26,4,No
6464,31,Male,Married,IT,Analyst,3,32168,2,5,7,1,No,6,52,2,1,4,27,2,No
6465,53,Male,Married,HR,Executive,1,93129,25,6,9,2,Yes,4,53,4,3,1,39,3,Yes
6466,55,Male,Divorced,IT,Analyst,3,91645,21,13,2,2,Yes,2,49,2,3,4,16,4,No
6467,56,Male,Married,IT,Manager,3,36526,3,12,7,4,No,7,58,1,1,3,10,2,Yes
6468,22,Male,Single,HR,Assistant,1,51516,11,9,9,4,No,3,52,3,2,2,21,1,No
6469,28,Male,Married,HR,Assistant,5,71367,11,7,6,1,Yes,9,31,4,1,3,27,4,No
6470,37,Male,Single,HR,Executive,3,62338,10,11,8,1,No,6,31,1,4,3,16,3,Yes
6471,54,Male,Divorced,Finance,Assistant,4,117555,28,13,5,4,Yes,9,30,3,1,2,31,1,Yes
6472,53,Male,Married,HR,Assistant,4,104111,23,5,9,4,No,3,52,1,4,2,25,1,Yes
6473,33,Male,Divorced,HR,Executive,1,54752,11,10,9,2,No,8,54,4,1,3,13,3,Yes
6474,23,Male,Married,HR,Assistant,4,81445,17,9,1,4,Yes,8,59,4,2,1,42,3,No
6475,48,Female,Single,Marketing,Analyst,5,116364,25,5,4,5,No,9,30,3,1,3,36,2,No
6476,34,Male,Married,Marketing,Analyst,2,44626,7,5,8,3,No,4,45,4,2,4,30,3,No
6477,47,Female,Divorced,Finance,Analyst,5,126016,29,11,6,5,Yes,5,42,4,2,2,6,2,No
6478,35,Female,Single,Finance,Manager,1,21875,1,6,2,4,Yes,7,59,3,2,2,39,1,No
6479,31,Female,Married,IT,Analyst,2,85497,20,8,1,3,No,9,50,2,2,4,33,2,No
6480,24,Male,Divorced,Marketing,Assistant,4,81238,15,1,7,1,Yes,8,58,1,4,1,6,4,No
6481,53,Female,Divorced,Finance,Assistant,3,46261,7,9,7,4,No,7,50,4,3,3,5,3,No
6482,20,Male,Married,Finance,Analyst,4,46992,4,8,0,4,Yes,3,44,4,3,4,42,4,No
6483,58,Female,Divorced,IT,Manager,5,108025,23,14,1,1,Yes,3,50,1,1,4,29,3,No
6484,51,Male,Single,HR,Analyst,5,52283,3,7,4,4,Yes,4,48,4,4,3,18,2,No
6485,45,Male,Married,Sales,Manager,1,79222,20,5,4,3,No,1,31,1,1,1,46,2,Yes
6486,36,Female,Single,IT,Manager,3,113175,28,1,6,1,No,7,33,1,2,3,14,3,Yes
6487,46,Female,Divorced,Sales,Analyst,3,43174,3,7,4,1,Yes,9,40,4,2,4,10,3,No
6488,43,Male,Divorced,IT,Manager,2,110443,29,9,8,2,No,5,39,4,1,2,42,4,No
6489,54,Female,Divorced,IT,Assistant,2,85011,20,3,0,4,No,6,47,2,2,4,16,4,No
6490,58,Male,Single,HR,Analyst,5,119693,28,12,4,2,Yes,5,40,3,1,2,47,4,No
6491,45,Male,Divorced,Finance,Assistant,1,53347,10,8,2,3,No,6,36,2,1,3,43,2,No
6492,57,Male,Married,Marketing,Manager,5,123812,29,14,9,3,No,1,59,4,3,1,8,3,Yes
6493,42,Female,Married,IT,Executive,3,39724,3,14,5,1,Yes,6,57,4,1,4,8,4,No
6494,41,Male,Divorced,HR,Analyst,3,104407,26,3,0,2,Yes,8,42,1,2,4,19,1,Yes
6495,23,Male,Married,Sales,Executive,5,121032,26,12,1,4,Yes,5,58,1,1,3,48,4,Yes
6496,28,Male,Single,Finance,Executive,3,49408,5,3,8,3,No,1,32,4,3,3,39,4,No
6497,23,Male,Single,IT,Executive,2,81410,20,7,8,2,Yes,5,47,4,3,3,38,4,No
6498,26,Female,Divorced,Sales,Executive,3,85497,19,6,1,1,Yes,2,32,1,2,4,23,2,No
6499,42,Female,Married,IT,Assistant,2,87372,21,14,3,5,Yes,1,30,1,2,3,42,2,Yes
6500,21,Female,Married,Marketing,Analyst,4,67394,10,5,9,1,No,5,59,4,2,3,23,4,No
6501,43,Female,Divorced,Marketing,Assistant,1,42551,9,11,2,1,Yes,8,45,1,4,3,29,1,No
6502,59,Male,Single,Finance,Manager,1,57368,11,7,7,2,No,4,55,2,4,3,11,1,Yes
6503,50,Male,Divorced,Sales,Analyst,3,32332,1,9,0,5,No,5,36,2,2,2,6,1,No
6504,50,Male,Married,Marketing,Analyst,1,75997,20,1,8,4,No,9,40,4,4,2,49,1,No
6505,59,Male,Married,HR,Assistant,4,73076,13,10,3,1,No,9,34,3,2,2,34,2,No
6506,53,Male,Divorced,Finance,Manager,3,100099,23,13,7,1,No,4,52,3,2,4,30,1,No
6507,43,Male,Single,IT,Executive,2,37555,4,1,7,5,No,6,32,3,1,4,43,3,No
6508,45,Female,Single,Sales,Manager,4,106052,24,5,5,4,No,2,56,2,2,2,16,1,No
6509,35,Male,Divorced,Sales,Assistant,4,104303,23,8,9,1,Yes,3,31,4,4,3,4,1,Yes
6510,32,Male,Married,HR,Assistant,1,86118,21,7,8,1,No,1,46,4,4,4,18,1,No
6511,34,Male,Single,Marketing,Assistant,2,56102,10,7,7,2,No,1,59,1,4,4,38,2,No
6512,46,Female,Divorced,Sales,Executive,5,52490,4,3,2,2,No,6,51,2,1,3,40,1,Yes
6513,23,Male,Married,HR,Analyst,4,62564,8,9,5,3,No,6,40,1,1,2,45,2,No
6514,35,Male,Single,HR,Manager,1,71616,17,5,1,2,No,5,46,4,3,1,38,3,No
6515,49,Male,Single,IT,Manager,4,38248,2,11,0,4,No,1,44,2,3,3,29,4,Yes
6516,49,Female,Divorced,HR,Executive,2,83848,21,14,4,3,Yes,2,51,1,1,1,38,4,No
6517,55,Male,Married,Finance,Assistant,2,104354,26,12,6,2,Yes,9,48,4,1,3,9,4,No
6518,22,Male,Single,Sales,Manager,3,54695,7,10,5,5,Yes,7,48,4,2,2,27,2,No
6519,41,Female,Divorced,Finance,Analyst,5,118070,25,3,3,2,No,8,35,2,2,1,17,4,No
6520,41,Male,Single,HR,Manager,5,52894,3,6,3,2,Yes,8,38,3,2,1,11,2,No
6521,31,Female,Married,HR,Assistant,1,81625,21,8,8,2,No,1,55,2,2,4,33,4,No
6522,40,Male,Single,Finance,Manager,5,68314,11,8,2,1,No,4,58,4,3,1,8,2,No
6523,23,Female,Married,IT,Assistant,2,76376,18,4,1,5,Yes,3,34,2,2,4,12,2,No
6524,50,Male,Single,HR,Analyst,5,62232,6,13,5,3,Yes,7,38,1,2,4,3,1,No
6525,50,Male,Single,Finance,Executive,1,85378,22,4,0,1,Yes,3,34,2,4,1,44,3,Yes
6526,42,Female,Divorced,Finance,Assistant,4,98449,20,9,1,5,No,8,48,3,3,4,11,2,No
6527,39,Male,Single,Sales,Assistant,5,77574,14,14,3,3,Yes,6,51,3,4,1,10,1,No
6528,34,Male,Married,IT,Manager,5,83744,13,14,8,2,Yes,3,36,3,1,4,23,2,No
6529,42,Female,Divorced,Marketing,Executive,2,31585,2,13,3,1,No,1,58,3,2,3,15,4,Yes
6530,47,Male,Married,Finance,Assistant,2,73492,16,10,9,3,Yes,8,37,2,3,2,34,1,No
6531,35,Female,Married,Sales,Manager,4,110949,24,2,2,2,Yes,8,37,4,4,4,26,1,Yes
6532,56,Male,Divorced,Marketing,Analyst,3,51810,8,13,0,1,No,9,51,2,4,2,34,2,Yes
6533,40,Female,Married,Sales,Executive,5,88134,15,9,7,3,Yes,7,50,2,3,1,17,1,Yes
6534,34,Male,Single,Sales,Manager,2,68296,13,13,3,3,No,8,56,4,4,3,49,3,No
6535,36,Male,Divorced,IT,Executive,3,33670,1,13,1,1,No,1,39,1,2,1,7,3,No
6536,56,Female,Single,HR,Assistant,5,48715,2,14,6,1,Yes,1,33,2,1,4,26,3,No
6537,32,Male,Single,IT,Manager,5,53567,4,8,0,3,No,7,40,3,3,2,42,1,No
6538,38,Female,Married,Marketing,Analyst,3,67459,13,13,2,4,No,7,40,2,4,4,27,2,No
6539,49,Female,Married,IT,Analyst,2,62117,12,3,9,2,No,3,42,2,3,4,15,4,No
6540,37,Female,Single,HR,Manager,4,69992,12,2,4,3,Yes,6,49,1,3,2,32,2,No
6541,33,Male,Divorced,IT,Manager,5,45837,1,2,6,1,No,6,41,3,1,1,35,2,No
6542,55,Male,Single,IT,Executive,1,33203,6,1,2,3,No,6,55,2,3,4,24,1,Yes
6543,55,Male,Single,IT,Manager,1,50775,11,10,3,1,Yes,4,37,4,1,1,21,1,No
6544,39,Female,Married,Finance,Executive,1,64992,16,9,4,2,No,9,43,3,2,2,18,3,No
6545,38,Female,Married,Finance,Assistant,4,38243,2,14,9,1,No,4,42,1,4,3,38,2,Yes
6546,26,Female,Single,IT,Manager,5,52498,3,1,1,1,No,4,52,4,4,1,19,1,No
6547,23,Male,Single,HR,Assistant,2,54687,11,2,8,4,Yes,5,42,3,2,2,23,1,No
6548,53,Female,Married,HR,Analyst,2,51109,9,7,6,1,No,2,33,2,1,1,23,2,No
6549,21,Male,Single,HR,Executive,4,52860,7,5,1,5,Yes,6,35,1,2,3,34,4,No
6550,24,Male,Married,HR,Executive,5,52176,4,13,5,5,Yes,7,52,4,2,3,1,4,No
6551,29,Male,Single,Sales,Analyst,3,109722,28,11,6,4,No,3,35,2,3,1,48,2,No
6552,51,Male,Divorced,IT,Assistant,3,63971,10,1,9,2,Yes,4,57,3,1,2,8,2,No
6553,32,Male,Divorced,IT,Executive,5,46720,1,4,3,2,No,5,55,3,3,3,8,1,No
6554,58,Male,Single,Sales,Analyst,5,78893,13,12,3,1,No,1,59,1,4,1,25,3,No
6555,24,Male,Married,HR,Analyst,2,32343,4,6,7,4,Yes,8,58,1,3,1,40,3,No
6556,29,Male,Single,Marketing,Analyst,4,113398,26,8,1,4,No,4,53,3,4,2,7,1,No
6557,29,Female,Single,Marketing,Manager,4,77400,13,2,1,4,No,5,39,4,1,1,16,2,No
6558,57,Male,Married,Sales,Assistant,2,90736,22,10,1,5,Yes,4,32,4,2,4,35,1,No
6559,46,Male,Single,Marketing,Analyst,1,90406,24,12,1,2,Yes,2,39,4,3,1,17,2,No
6560,40,Female,Married,Finance,Assistant,3,67503,11,3,6,5,No,9,56,1,1,2,48,4,No
6561,27,Female,Single,IT,Executive,5,110919,25,14,3,2,No,1,54,4,1,3,22,1,No
6562,20,Female,Married,Marketing,Manager,3,75819,15,7,4,3,Yes,1,47,2,4,2,27,4,No
6563,47,Female,Single,Finance,Analyst,3,66044,13,1,7,1,No,8,58,4,3,4,37,4,No
6564,58,Male,Divorced,IT,Analyst,4,42418,4,7,6,3,Yes,1,43,1,2,3,11,3,No
6565,33,Female,Married,Finance,Analyst,2,39749,6,1,7,1,No,6,34,4,2,4,3,2,No
6566,40,Female,Divorced,IT,Executive,1,28378,2,8,4,1,No,3,57,4,3,3,14,1,No
6567,49,Female,Married,IT,Manager,1,22099,2,6,7,4,No,6,36,2,1,4,18,3,No
6568,40,Female,Married,Marketing,Assistant,2,41392,6,10,0,5,No,8,44,4,3,3,9,2,No
6569,28,Male,Married,Sales,Assistant,3,102772,25,14,4,5,Yes,1,54,2,1,1,8,2,No
6570,36,Female,Married,Marketing,Assistant,2,35784,3,7,9,2,No,1,33,3,1,2,4,4,No
6571,24,Female,Single,HR,Assistant,2,81545,20,2,1,4,Yes,6,33,3,3,4,1,2,No
6572,50,Female,Single,Finance,Assistant,5,117070,27,6,4,5,Yes,8,42,3,4,3,14,4,No
6573,59,Female,Married,HR,Assistant,5,116522,25,5,1,2,Yes,4,47,4,3,3,47,2,Yes
6574,57,Male,Single,IT,Assistant,3,101850,25,3,5,2,Yes,8,56,2,1,3,26,2,Yes
6575,38,Female,Married,Marketing,Manager,4,68053,11,9,8,2,No,3,35,3,2,2,35,4,No
6576,55,Female,Married,HR,Manager,1,62939,15,5,1,5,Yes,6,46,3,2,3,45,4,No
6577,52,Female,Divorced,HR,Executive,5,129194,29,8,9,1,No,4,51,1,2,2,39,1,Yes
6578,32,Male,Married,HR,Analyst,3,93851,21,4,1,4,Yes,8,49,2,3,2,9,4,No
6579,33,Female,Married,IT,Manager,2,53673,9,13,9,4,Yes,6,43,2,3,3,8,4,No
6580,52,Female,Single,IT,Analyst,5,98678,21,6,2,2,No,3,56,2,2,1,46,3,No
6581,48,Male,Married,IT,Executive,2,83988,21,4,9,2,Yes,6,35,2,1,3,21,1,No
6582,55,Female,Married,HR,Manager,2,50799,7,4,4,2,Yes,5,57,4,4,1,43,4,No
6583,29,Male,Divorced,Finance,Executive,5,81502,15,9,9,2,Yes,9,36,3,4,4,32,3,No
6584,50,Male,Single,Marketing,Manager,3,92789,22,5,8,2,No,2,52,1,3,4,7,4,Yes
6585,25,Female,Single,Marketing,Manager,1,50281,10,1,2,2,Yes,8,38,2,2,3,16,3,No
6586,20,Female,Divorced,IT,Assistant,3,63027,11,11,8,4,No,2,45,4,1,2,32,2,Yes
